ID|Genre|Kategorie|Autor|Titel|Type_token_ratio|Dispersion|Disparity|Evenness|Density|Rarity|Average_token_length_syllables|MTLD|Honore_H
k00300000451|Science-Fiction|Schemaliteratur|Voltz, William|Der Doppelagent von Rumal|0.27497777777777777|0.8009787542554533|0.6377506852149963|0.9324211372694705|0.459349593495935|0.3563384348830494|1.8268217404396265|192.2604072642739|2403.013927088835
k00300000355|Science-Fiction|Schemaliteratur|Ewers, Horst Gehrmann|Der unheimliche Roboter|0.3509333333333333|0.8223071815358592|0.6256295442581177|0.9408943805371315|0.4641639463184621|0.2814847161572052|1.9046427276024664|266.6643973836378|2868.286674307012
k00300000688|Science-Fiction|Schemaliteratur|Vlcek, Ernst|Eine Welt in Trümmern|0.31355555555555553|0.8229348004503313|0.5703718066215515|0.9337762451388133|0.428765469363115|0.28787291747384736|1.98524750980984|196.21179547439638|2630.6157587866246
k00300000434|Science-Fiction|Schemaliteratur|Voltz, William|Die stählerne Zitadelle|0.2912|0.8067234560173561|0.6094160079956055|0.9347449230423037|0.441406961909969|0.3424383744170553|1.7876799708401676|206.95391421737745|2436.309678617552
k00300000179|Science-Fiction|Schemaliteratur|Brand, Kurt|Hallo Topsid, bitte melden!|0.3237777777777778|0.8162580423535389|0.6729741096496582|0.9458944272636904|0.4492946303272029|0.32748206870517177|1.8625452396779674|256.58224328039853|2697.805150817425
k00300000126|Science-Fiction|Schemaliteratur|Mahr, Kurt|Tifflor, der Partisan|0.30177777777777776|0.8115276700531064|0.6880454421043396|0.9351727361201981|0.4482063518183314|0.3708086785009862|1.7556771433272997|194.5635519331898|2509.751111626189
k00300000401|Science-Fiction|Schemaliteratur|Mahr, Kurt|Die Stunde der Hypno-Kristalle|0.33240000000000003|0.8235808877455513|0.6614035367965698|0.934720664966033|0.4539929590513248|0.3438506117192531|1.8073744672966463|215.28806593815918|2770.10535869396
k00300000573|Science-Fiction|Schemaliteratur|Ewers, Horst Gehrmann|Invasion der Schatten|0.3410666666666667|0.8275546472229842|0.6079150438308716|0.9375317355467997|0.4747046938141125|0.2741816164231552|1.8747668635374573|227.12695769725158|2717.961797587554
k00300000182|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Der Schlüssel zur Macht|0.3528888888888889|0.8237576711556291|0.6326338648796082|0.9435444644110376|0.4394348420572871|0.3012312362961714|1.8905094134558076|303.693420123226|2934.994988078566
k00300000199|Science-Fiction|Schemaliteratur|Brand, Kurt|Das Plasma-Ungeheuer|0.31306666666666666|0.8164707694181008|0.6600452661514282|0.9418419155555392|0.4502367954882325|0.3475886327871888|1.8343877661689745|236.51744894591576|2602.763359479117
k00300000178|Science-Fiction|Schemaliteratur|Mahr, Kurt|Schach dem Universum|0.2957777777777777|0.8131281057254391|0.7300858497619629|0.9305268144142527|0.4272945570971184|0.3731808731808732|1.7939567769477054|178.7360663867948|2580.6829482983976
k00300000397|Science-Fiction|Schemaliteratur|Voltz, William|Die Plattform des Schreckens|0.2984444444444445|0.8089284803480348|0.596074104309082|0.9356166009553329|0.449169110459433|0.3255682885590832|1.847168960072186|209.4044234941994|2452.7147131283905
k00300000617|Science-Fiction|Schemaliteratur|Vlcek, Ernst|Kampf um die Sonnenstadt|0.3021333333333333|0.8169466481004164|0.6203189492225647|0.9334469729986351|0.4303299400765288|0.33510235026535257|1.8653526821168147|185.89032913944456|2591.576819465172
k00300000214|Science-Fiction|Schemaliteratur|Mahr, Kurt|Der Robot-Sergeant|0.29804444444444445|0.8100357928963016|0.6577371954917908|0.9311440574356|0.43329654411257496|0.3920333569907736|1.713457956818652|188.1506984214364|2502.951185536207
k00300000184|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Der Fall Kolumbus|0.3678222222222222|0.8252726776329261|0.6442570686340332|0.9440486861353332|0.4711178671655753|0.300371612435421|1.959619582164016|318.09281459920464|2919.8921477488616
k00300000498|Science-Fiction|Schemaliteratur|Darlton, Clark|UFOs in der Galaxis|0.3157333333333333|0.8123582576911131|0.604148805141449|0.9381267128989557|0.4317126413971026|0.3493150684931507|1.8310775947608653|235.4502969305832|2628.3775177006796
k00300000478|Science-Fiction|Schemaliteratur|Voltz, William|Planet der Ruinen|0.27982222222222225|0.807279932452623|0.5734714269638062|0.932292847772874|0.4216145549624142|0.3682891566265061|1.7444892326687729|194.16939002797866|2431.901865594171
k00300000525|Science-Fiction|Schemaliteratur|Kneifel, Hans|Das Land der blauen Türme|0.3320444444444444|0.8198846973131183|0.6219844818115234|0.934363576177821|0.4667801659927644|0.3009747364233141|1.8544371142796339|226.9998653293064|2754.5867768342973
k00300000429|Science-Fiction|Schemaliteratur|Mahr, Kurt|Das Meer der Träume|0.3433777777777778|0.8299717769248137|0.6920651197433472|0.9342038671582577|0.4571182647615769|0.3212827988338192|1.8531244620416596|215.90276090410208|2797.6190996537457
k00300000822|Science-Fiction|Schemaliteratur|Mahr, Kurt|Die psionische Jagd|0.3098222222222222|0.8170730314974458|0.5949389338493347|0.933171694167949|0.4279149913842619|0.3598382749326145|1.797434424660157|197.57166851118873|2604.1042851114203
k00300000180|Science-Fiction|Schemaliteratur|Darlton, Clark|Rekruten für Arkon|0.3105777777777778|0.8110673244291291|0.6756828427314758|0.9384950896673167|0.4238234982144751|0.3673152461861697|1.778983841883817|228.52500157607935|2558.5267680792836
k00300000253|Science-Fiction|Schemaliteratur|Darlton, Clark|Explorer in Not|0.30595555555555554|0.8095591054685735|0.565802812576294|0.935313880117857|0.4308890577507599|0.35240252997262345|1.7662613981762918|228.35396476124058|2488.233348926314
k00300000163|Science-Fiction|Schemaliteratur|Brand, Kurt|Zwischenspiel auf Siliko V|0.3152888888888889|0.8179747198907674|0.6866268515586853|0.9394586786374539|0.4636590545021048|0.3359650752368568|1.822523562940059|221.11815926313702|2644.6547672937195
k00300000335|Science-Fiction|Schemaliteratur|Darlton, Clark|Welt unter heißer Strahlung|0.3015555555555556|0.8069820189251451|0.5968635678291321|0.9360363978899708|0.4191943389967936|0.3536937283570604|1.74768731802602|220.434629035551|2504.069744393729
k00300000496|Science-Fiction|Schemaliteratur|Scheer, Karl-Herbert|Menschheit im Zwielicht|0.3780888888888889|0.834925461974995|0.6232045888900757|0.941327543316027|0.47387338641106896|0.29591656354958457|2.0272474298523613|285.49226198369183|3065.6288346057772
k00300000222|Science-Fiction|Schemaliteratur|Darlton, Clark|Die Schatten greifen an|0.2951111111111111|0.8068020734674926|0.6089743375778198|0.9345182582778138|0.4304318788958148|0.3383451353186536|1.742987533392698|215.1618664479769|2463.1441944854905
k00300000442|Science-Fiction|Schemaliteratur|Ewers, Horst Gehrmann|Warnung aus dem Jenseits|0.3502666666666667|0.8245180545341647|0.6360318064689636|0.9427029307779557|0.4598498215091708|0.2851172273190622|1.9321324525050265|282.3780917751955|2819.558230990083
k00300000193|Science-Fiction|Schemaliteratur|Brand, Kurt|Preis der Macht|0.3216|0.8163717732588079|0.6680110692977905|0.9438047093572371|0.4452546384668245|0.35152057245080504|1.8028937924715585|247.8142763370843|2615.479049463315
k00300000187|Science-Fiction|Schemaliteratur|Darlton, Clark|Ernst Ellerts Rückkehr|0.3011111111111111|0.8097960178223336|0.6706671714782715|0.9390370214895495|0.4235506047571781|0.365943432777993|1.7318480938200802|224.24449475326963|2512.5111692547193
k00300000342|Science-Fiction|Schemaliteratur|Ewers, Horst Gehrmann|Kontrollstation Modul|0.35613333333333336|0.8252272636305323|0.6145308017730713|0.9429075563916863|0.4592883100061166|0.2907807598466365|1.8910157233835858|285.3773439143032|2885.309770662026
k00300000583|Science-Fiction|Schemaliteratur|Voltz, William|Ich, der Ganjo|0.28586666666666666|0.8094225675437048|0.5712733268737793|0.9300921729691447|0.40469132142592457|0.3591346153846154|1.7265248647446825|193.24261673214292|2454.4892177268557
k00300000696|Science-Fiction|Schemaliteratur|Mahr, Kurt|Die unsichtbare Grenze|0.3357333333333333|0.8263879196025914|0.6290972232818604|0.9347066894683635|0.45242093478869294|0.3414445399828031|1.8770291071928351|208.15227509689805|2687.5244418166017
k00300000692|Science-Fiction|Schemaliteratur|Ewers, Horst Gehrmann|Planetoid im Hypersturm|0.3321333333333333|0.8207641881255445|0.6185797452926636|0.9427687442584769|0.4509600614439324|0.29454615163423753|1.9672811059907833|251.42835569209402|2579.1525202017324
k00300000648|Science-Fiction|Schemaliteratur|Vlcek, Ernst|Schlachtfeld Erde|0.3293333333333333|0.8244793798573653|0.603924036026001|0.9356469541509196|0.4405581112420636|0.3229015744228726|1.9017982739611452|206.86651701344823|2678.687120879546
k00300000459|Science-Fiction|Schemaliteratur|Ewers, Horst Gehrmann|Nacht zwischen den Sonnen|0.3516|0.8234454731606674|0.6077103018760681|0.9424813138896735|0.4737253675320613|0.29809864457831325|1.92215358148264|288.6655005882834|2848.35031213152
k00300000357|Science-Fiction|Schemaliteratur|Mahr, Kurt|Die Fabrik des Teufels|0.3247555555555555|0.8260792688707193|0.6362840533256531|0.93087667092629|0.44905712036688455|0.3190015027550509|1.7920531161230706|200.6966061142277|2703.387417500744
k00300000416|Science-Fiction|Schemaliteratur|Darlton, Clark|Operation Blitz|0.3005333333333333|0.8083883495145631|0.561786949634552|0.9375205903203394|0.4177123460086197|0.3487111292962357|1.7424768297799307|233.7326717887402|2496.300732011076
k00300000686|Science-Fiction|Schemaliteratur|Darlton, Clark|Flugziel unbekannt|0.3069333333333333|0.8104010236234179|0.5805268883705139|0.9418947941074942|0.4188856304985337|0.3850228500207728|1.813958944281525|253.2305470591332|2489.56887682745
k00300000668|Science-Fiction|Schemaliteratur|Mahr, Kurt|Die Stunde des Symbionten|0.3232888888888889|0.8221566744094619|0.6496766805648804|0.9312460662578127|0.4442015481651376|0.3428924380128827|1.802895642201835|193.5207603279189|2699.5949193113106
k00300000295|Science-Fiction|Schemaliteratur|Brand, Kurt|Arkons Ende|0.3124444444444445|0.8102074792444218|0.6885915994644165|0.9410164691376487|0.4517683722278591|0.3525420578120643|1.8174735468908538|240.5575997480025|2495.439654357168
k00300000297|Science-Fiction|Schemaliteratur|Mahr, Kurt|Sternstation im Nichts|0.3116888888888889|0.8201636861547039|0.6196285486221313|0.9296672501834725|0.43870835748627546|0.3453516845393904|1.778531728441368|192.64643485684402|2616.783440428437
k00300000105|Science-Fiction|Schemaliteratur|Shols, Winfried|Hilfe für die Erde|0.33284444444444444|0.8183846896117482|0.6206692457199097|0.9409923911290309|0.4315875381449152|0.4038407494145199|1.8045206159960259|253.51168560341847|2751.8742644599215
k00300000634|Science-Fiction|Schemaliteratur|Francis, Hans Gerhard|Die Panikmacher|0.29|0.8096739731160133|0.5991710424423218|0.9321665465764123|0.44830107361373|0.33686033089649864|1.8572363104629237|203.22223171439617|2492.9867588145407
k00300000317|Science-Fiction|Schemaliteratur|Voltz, William|Verschleppt nach Andro-Alpha|0.3088|0.8136930139346137|0.5995123982429504|0.9390445482061565|0.432110356781742|0.3621486686390533|1.8124729163657374|232.58626363555422|2588.547881162318
k00300000695|Science-Fiction|Schemaliteratur|Mahr, Kurt|Tag der Entscheidung|0.3365333333333333|0.8278645196896848|0.5743440389633179|0.934272577657788|0.4525391987662027|0.31419753086419755|1.858590680424485|202.1367798946896|2725.993227174802
k00300000315|Science-Fiction|Schemaliteratur|Mahr, Kurt|Teleporter Achtung!|0.3074666666666667|0.8168778743058047|0.6148873567581177|0.9300829419815153|0.4356904720126338|0.3333333333333333|1.7493244428847166|201.20642850766475|2534.6842895994346
